Protein_Name;Fraction1_Ctrl_Rep1;Fraction1_RNase_Rep1;Fraction1_Ctrl_Rep2;Fraction1_RNase_Rep2;Fraction1_Ctrl_Rep3;Fraction1_RNase_Rep3;Fraction2_Ctrl_Rep1;Fraction2_RNase_Rep1;Fraction2_Ctrl_Rep2;Fraction2_RNase_Rep2;Fraction2_Ctrl_Rep3;Fraction2_RNase_Rep3;Fraction3_Ctrl_Rep1;Fraction3_RNase_Rep1;Fraction3_Ctrl_Rep2;Fraction3_RNase_Rep2;Fraction3_Ctrl_Rep3;Fraction3_RNase_Rep3;Fraction4_Ctrl_Rep1;Fraction4_RNase_Rep1;Fraction4_Ctrl_Rep2;Fraction4_RNase_Rep2;Fraction4_Ctrl_Rep3;Fraction4_RNase_Rep3;Fraction5_Ctrl_Rep1;Fraction5_RNase_Rep1;Fraction5_Ctrl_Rep2;Fraction5_RNase_Rep2;Fraction5_Ctrl_Rep3;Fraction5_RNase_Rep3;Fraction6_Ctrl_Rep1;Fraction6_RNase_Rep1;Fraction6_Ctrl_Rep2;Fraction6_RNase_Rep2;Fraction6_Ctrl_Rep3;Fraction6_RNase_Rep3;Fraction7_Ctrl_Rep1;Fraction7_RNase_Rep1;Fraction7_Ctrl_Rep2;Fraction7_RNase_Rep2;Fraction7_Ctrl_Rep3;Fraction7_RNase_Rep3;Fraction8_Ctrl_Rep1;Fraction8_RNase_Rep1;Fraction8_Ctrl_Rep2;Fraction8_RNase_Rep2;Fraction8_Ctrl_Rep3;Fraction8_RNase_Rep3;Fraction9_Ctrl_Rep1;Fraction9_RNase_Rep1;Fraction9_Ctrl_Rep2;Fraction9_RNase_Rep2;Fraction9_Ctrl_Rep3;Fraction9_RNase_Rep3;Fraction10_Ctrl_Rep1;Fraction10_RNase_Rep1;Fraction10_Ctrl_Rep2;Fraction10_RNase_Rep2;Fraction10_Ctrl_Rep3;Fraction10_RNase_Rep3;Fraction11_Ctrl_Rep1;Fraction11_RNase_Rep1;Fraction11_Ctrl_Rep2;Fraction11_RNase_Rep2;Fraction11_Ctrl_Rep3;Fraction11_RNase_Rep3;Fraction12_Ctrl_Rep1;Fraction12_RNase_Rep1;Fraction12_Ctrl_Rep2;Fraction12_RNase_Rep2;Fraction12_Ctrl_Rep3;Fraction12_RNase_Rep3;Fraction13_Ctrl_Rep1;Fraction13_RNase_Rep1;Fraction13_Ctrl_Rep2;Fraction13_RNase_Rep2;Fraction13_Ctrl_Rep3;Fraction13_RNase_Rep3;Fraction14_Ctrl_Rep1;Fraction14_RNase_Rep1;Fraction14_Ctrl_Rep2;Fraction14_RNase_Rep2;Fraction14_Ctrl_Rep3;Fraction14_RNase_Rep3;Fraction15_Ctrl_Rep1;Fraction15_RNase_Rep1;Fraction15_Ctrl_Rep2;Fraction15_RNase_Rep2;Fraction15_Ctrl_Rep3;Fraction15_RNase_Rep3;Fraction16_Ctrl_Rep1;Fraction16_RNase_Rep1;Fraction16_Ctrl_Rep2;Fraction16_RNase_Rep2;Fraction16_Ctrl_Rep3;Fraction16_RNase_Rep3;Fraction17_Ctrl_Rep1;Fraction17_RNase_Rep1;Fraction17_Ctrl_Rep2;Fraction17_RNase_Rep2;Fraction17_Ctrl_Rep3;Fraction17_RNase_Rep3;Fraction18_Ctrl_Rep1;Fraction18_RNase_Rep1;Fraction18_Ctrl_Rep2;Fraction18_RNase_Rep2;Fraction18_Ctrl_Rep3;Fraction18_RNase_Rep3;Fraction19_Ctrl_Rep1;Fraction19_RNase_Rep1;Fraction19_Ctrl_Rep2;Fraction19_RNase_Rep2;Fraction19_Ctrl_Rep3;Fraction19_RNase_Rep3;Fraction20_Ctrl_Rep1;Fraction20_RNase_Rep1;Fraction20_Ctrl_Rep2;Fraction20_RNase_Rep2;Fraction20_Ctrl_Rep3;Fraction20_RNase_Rep3;Fraction21_Ctrl_Rep1;Fraction21_RNase_Rep1;Fraction21_Ctrl_Rep2;Fraction21_RNase_Rep2;Fraction21_Ctrl_Rep3;Fraction21_RNase_Rep3;Fraction22_Ctrl_Rep1;Fraction22_RNase_Rep1;Fraction22_Ctrl_Rep2;Fraction22_RNase_Rep2;Fraction22_Ctrl_Rep3;Fraction22_RNase_Rep3;Fraction23_Ctrl_Rep1;Fraction23_RNase_Rep1;Fraction23_Ctrl_Rep2;Fraction23_RNase_Rep2;Fraction23_Ctrl_Rep3;Fraction23_RNase_Rep3;Fraction24_Ctrl_Rep1;Fraction24_RNase_Rep1;Fraction24_Ctrl_Rep2;Fraction24_RNase_Rep2;Fraction24_Ctrl_Rep3;Fraction24_RNase_Rep3;Fraction25_Ctrl_Rep1;Fraction25_RNase_Rep1;Fraction25_Ctrl_Rep2;Fraction25_RNase_Rep2;Fraction25_Ctrl_Rep3;Fraction25_RNase_Rep3
LEO1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33871.4;202550;21926;74035.8;45820.2;130089;465321.71;2170555.1;276289.49;2283088.9;371526.07;2361275.3;401363.374;1222155.24;376767.515;2045638.59;434573.776;387641.89;383842.3;446313.56;316225.52;736303.83;454451.98;607564.75;569507.3;460425.86;677430.395;685796.08;730010.743;560632.37;46492.9;14834.7;46107.9;26376.5;53926.6;20395.8;319297.7;63102.98;388833.3;88611.76;379805.9;73594.39;400804.43;54288.593;456728.2;62440.068;505503.2;59480.504;665363.8;42587.55;660910.7;60321.11;540712.6;55581.26;634054.63;25103.22;669528.39;23578.7;659753.32;26403.4;817504.9;8114.66;752407.2;14608.71;591427.8;13412.99;183246.9;3267.291;149187.6;1910.93;156735;0;24257.8;624.054;23911.8;743.859;24723.7;711.338;10948.8;469.919;10172.1;417.33;11947;848.326;0;0;0;0;0;0;0;0;0;0;0;0;3795.55;7454.98;6570.19;3547.25;5386.43;4075.68
LMNB1_HUMAN;0;0;507.439;502.045;1059.19;66870.9;836.011;2293.99;3024.99;423560;2942.88;2355;31368;52975.404;34932.1;49530.231;85867.4;783278.069;53024.8;69198.1;122548;110888;77848.7;728352;972040.51;270606.77;277312.45;849994.6;203028.38;1440429.21;515797.91;64764.218;82673.75;615847.05;65075.17;430524.95;3664732.804;367994.89;324291.053;375834.4;285649.457;320338.258;221383.7;122733.85;2029169.9;2285849.2;210253.3;2008870.9;772743.91;678787.061;916984.385;545863.15;1148341.129;1204671.64;988525.28;788483.99;577779.86;832472.37;770064.79;767037.74;132081.5;147097.89;139233.68;188474.94;154860.07;41713.43;333201.15;446013.4;268561.98;507686.5;333456.44;507431.9;163346.13;194782.42;203497.12;288449.5;207644.22;270454.1;94016.81;108282.38;111350.73;179827.32;120664.96;173296.81;37830.66;34771.33;43674.62;48346.37;47120.29;46319.92;21382.24;13750.28;25040.82;27471.32;30941.69;27593.15;0;0;0;0;0;0;7856.62;2622.3;8816.2;2771.81;7863.58;2512.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRSF5_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77169.9;129850;80083.4;104512;126645;274579;117572;649246.5;70239.8;591885.8;92233.5;578439.3;158760.3;1512206.2;187783.5;1451854.9;191723.9;413959.29;105968.9;1136074.7;87211.18;1303287.7;131897;1292499.7;217481.88;1763143;256733.5;2062677.5;257420.45;1984173.6;124637.88;664610.2;136159.41;803402.5;153426.19;877952.9;278059.4;597647.8;411249.5;598964.3;375628;594673.1;1232777.2;588014.5;1204142.2;694964.8;1392636.5;697694.2;1028138.14;516271;1117268.56;597672.023;1057820.34;579101.657;515270.84;93676.748;609081.26;71996.092;613376.72;75011.671;2299765.9;113967.433;2216372.1;128222.055;1777589.8;133012.07;2642453.8;151803.787;2561630;226932;2633585.4;206319.213;694827.56;46281.939;629667.87;44788.264;658293.79;51547.598;989540.27;134074.391;1018429.19;121303.11;1084530.88;83874.62;742173.625;365524.971;702833.735;237377.204;626164.055;175100.54;396781.05;376109.48;395699.5;356531.02;320762.74;232317.42;164683.658;533207.46;216416.697;164527.36;194860.66;183563.131
TECR_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280348.3;140067.51;1034320.7;1238646.8;403418.9;1118547.2;1339445.85;1299106.34;1189079.04;784643.23;1513144.9;1909866.24;5638330.7;4512663.3;2580165.5;3113104.1;3509910.4;3134369.8;2985728;3432111;3455685;4182144;3337935;468883.6;2413597.35;2746691.66;1956394.07;2815609.19;2427646.67;2211788.14;2680918.21;2884651.3;3107862.36;3381234.37;2483299.02;3451772.45;674755.75;636818.313;773677.265;848255.89;784064.99;987386.935;1245613.16;1158778.34;1780906.74;1672249.4;1690708.33;1575992.8;780609.356;388965.421;842393.415;576949.4;952375.863;593953.6;351249.37;35975.41;175126.26;93998.53;197859.29;104323.17;312638.74;78742.93;319869.91;86586.301;299154.96;87052.14;323812.43;30094.549;323752.52;52677.939;246525.43;45832.089;5688.57;0;4050.58;459.663;6211.08;0;360508.24;24693.74;382590.14;26880.73;349193.48;34254.33;233683.096;21207.6;228185.963;38601.631;248924.9;18641.794;184599.7;62204.9;168833.5;34474.61;151053.9;29432.23;146200;105567;150458;51663.5;120277;53272.2;55510.202;224858.34;84645.031;65150.07;65043.704;97120.868
TOM22_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3021.06;0;0;3193;0;1876.96;51643.02;46803.2;8678.19;8993.995;8062.514;23915.173;93232.21;96847.54;411259.68;511574.84;130210.51;384880.96;677879.06;546195.9;544049.39;407017.63;899204.6;907744.93;1218839.78;813209.54;566702.66;679798.49;824045.73;791467.76;710517.5;435235.5;595938.6;459832.2;600093.5;153766.97;461505;470427.7;315503.2;428339.4;352978.9;449688.3;207103.44;175359.95;196907.56;247840.23;183064.55;282973.54;172502.3;200903.8;178826.2;255290.9;202411.8;298613.9;202133.84;120265.43;177148.99;133974.82;197953.47;173404.91;84020.41;44079.6;80982.79;58867.17;81967.33;70739.92;110630.66;29602.41;86908.66;33473.39;81872.58;36353.45;71546.37;14756.866;56839.225;16196.634;56006.3;15853.742;26070.25;3290.936;21124.08;6010.599;17325.64;7042.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GBB4_HUMAN;11798.6;25168.3;13890.8;18788.4;28559.8;24539.9;2600.48;1881.86;3018.82;15216.2;2003.11;2035.36;16414.1;19471.5;43484.5;22284;21867.8;79488;275507.6;128826.86;210766.9;140334;203332.4;603472.9;225229.1;41288.36;40769.89;228331;43512.57;235698.6;1903613.8;108504.37;163605.24;1906026.2;112904.26;849176.8;4572920;553376.1;242742.86;223614.15;284324.4;330944.6;359545.2;277898.32;8844165;7862271;321475.3;6933863;1974248;1421029;1791971;1325155;2928240;2127496;4291020;2520019;2051948;2385443;3036993;2394589;2434249.6;2082993.3;2515606.8;3208763;2683109;279252.24;1729971.7;1734065.5;1651646.8;2126358.4;1975210.1;1865691.1;1186197.8;1161043.5;1513280.4;1624350;1396353.6;1535615.4;383899.89;337962.64;420306.17;481877.51;425728.4;455426.49;273631.9;212505.5;330973;311272;340124.3;298094.5;164991.1;91140.25;184423.7;126487.4;197685.4;129456.66;299834.5;108497.01;256057.23;155244.45;234997.09;142299.67;119476.39;97220.25;112847.87;48417.022;115587.93;52688.108;38280.59;9647.1;30800.91;21937.99;35888.7;24119.73;148564;31335.26;111843.9;70362.29;109297.8;44774.17;59473.4;13983.06;64857.01;12694.37;49734.82;24334.23;41345;11925.1;32348;17023.4;33617;12504;28671;24719.45;23290.58;20175.02;24184.34;17295.79;49638.3;51505;30322.3;36132.8;23394.85;34383.2;54514.35;239563.2;80555.13;83646.1;60351.36;147634.9
KIF4A_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;884.868;4823.57;5477.96;47494.8;1282.23;35631.1;67861.5;286676.9;57415.1;299563.7;112555.5;617898.5;617636.35;504117.73;333255.28;706403.68;456959.67;642788.76;664159.4;365697.8;608013.1;556194.2;662257.2;125295.33;221143.4;137524.1;171722;185651.6;224037.9;181058;76310.7;51206.14;96043.4;79290.78;111578;63520.52;0;0;0;0;0;0;11527.5;3798.28;13280.2;4582.94;12572.8;4024.27;15931.04;8398.068;13455.47;4757.47;13266.76;8319.56;14082.58;702.673;12117.05;1344.049;13215.12;1649.885;113862.1;7734.767;124881.8;5039.019;119458.2;6020.557;943006.91;6964.885;836976.42;20570.647;671958.8;19924.738;649356.6;7409.027;534138.7;9778.529;530302.5;4182.516;148411.6;921.306;148744.2;1304.13;154852;2034.427;175469.69;2381.824;151052.01;3334.207;170427.47;2203.675;42602.4;5502.397;40416.2;4204.645;31471.34;2113;9879.95;3569.25;10152;2175.76;7788.9;2006.44;0;0;0;0;0;0
NDUBA_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50020.19;30442.01;16145.37;205129.76;7585.851;98702.96;114013;18989.5;23298.8;130848;27814.7;65193.2;236219.56;127020.56;31437.55;32648.63;25056.131;77592.36;109204.28;213915.25;1060866.6;1163793.6;99504.26;864581.4;629495.55;544374.13;457793.06;492317.79;817808.6;808790.1;1536929.8;1218268;644098.45;853132.4;1036600.1;966703.64;1004679.46;932507.68;1087556.32;994579.37;1101020.42;146646.261;883909.5;975767.8;753927.2;858542.8;822231.5;853378.9;1025845.11;953357.27;1248013.87;1364870.04;862992.07;1566426.62;182785.79;176147.87;220182.27;306574.82;243380.94;283144.84;183109.6;156313.9;253603;194860.8;243125.1;223646.2;111087.78;55617.82;129725.3;80065.8;150384.4;90521.8;392300.67;71532.587;252164.4;100590.409;225054.69;99813.527;155421.92;33996.851;151474.04;36266.335;129728.13;37513.64;81695.8;8519.07;81555.9;16773.6;68544.2;14636.8;57590.7;3890.65;48866.7;8809.34;52751.4;4486.59;70229.97;2502.58;66798.26;2302.13;58389.01;6467.138;26115.6;2539.39;30137.6;4398.84;26521.2;1739.25;0;0;0;0;0;0;7741.58;10342.91;6469.59;7590.11;4423.04;4998.734;5406.17;27925.2;7654.9;5018.43;5295.94;9401.95
NHRF1_HUMAN;6802.468;11297.02;31585.28;22179.274;12039.53;322672.9;73727.011;49284.066;45312.449;1061268.61;136088.004;62423.319;494882.155;557083.851;543426.28;667358.64;818416.693;2967954.97;3126140.73;2994251.5;3513981.898;4094813.862;3546147.365;8894999.8;5789434.34;808494.603;2322535.13;4181766.46;1905918.75;7165953.15;5292268.9;1198067.72;1273650.64;3370530.07;1183964.54;5011080.2;704118.9;234221.7;318759;361904.6;307236.2;375812.4;124207.91;27505.27;658791.9;649355.6;128676;586426.08;113865.94;103693.5;142629.43;103646.35;198803.53;234796.2;22652.7;22209.1;21498.1;30849.5;22225;23564.2;42234.8;47761.1;47451.8;49398.1;37250.7;32122.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PCNP_HUMAN;53521.61;127574.34;200556.948;139200.513;139679.68;793641.98;385376.009;420172.357;210195.468;2867637.01;507020.074;308838.935;1262366.07;1866027.55;1833729.47;2235690.69;1367773.78;3922714.373;4714962.01;4795719.94;3777356.56;5563632.46;4224664.61;6266281.15;4585761.51;855517.809;2472306.84;3507734.201;1856855.421;5750894.46;1274636.07;434044.872;291341.7;1072743.36;303886.34;1388008.64;790740.12;295756.88;290935.65;352879.11;223190.72;373291.13;16160.7;4981.51;39377;24329.3;13602.8;29127.1;0;0;0;0;0;0;1924.49;6174.04;2571.59;14146.8;3360.56;7399.25;43692.94;27764.26;48712.96;28335.15;46785.92;12020.9;6847.14;15174.9;6658.75;43278.9;7001.25;20035.3;44326.4;53091.6;48431.5;84487.4;48415.3;90030.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30260.2;990.948;37330.1;863.978;33906.8;893.496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDCD6_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;36104.179;41697.972;25160.801;58735.34;67665.812;510422.42;266016.55;139908.07;230778.41;166275.38;184838.61;837563.9;765524.6;80098.03;110521.46;842644.9;155810.52;909513.1;2843316.2;201731.61;243910.22;1316450.3;258992.3;1598246.7;2599846.8;207524;169665.68;142923.614;166845.361;205245.587;44619.519;27821.72;977235.22;729360.17;30649.79;728143.16;261497.38;197923.2;212227.88;218315.45;424046.04;413259.25;501192.79;407441.17;222236.54;324794.56;332164.4;302062.68;99537.596;106029.24;99890.95;135665.62;96515.92;14627.923;10483.35;15876.3;5371.35;15809.4;8496.99;17029.27;106617;88628.3;93270.5;105512;101817;127426;74784.11;77795.57;83961.13;104764.07;92499.23;106450.47;76795.29;67013.39;87534.78;117235.16;88620.69;111991.25;63589.5;37835;70057.4;58377.7;68858.6;61808.58;67476.2;17912.3;57302.4;32377.65;49077.4;30050.14;22887.5;3453.691;14603.53;3475.31;16188.82;5062.53;125550.5;6413.48;107054.148;14271.707;71595.8;10382.6;59082.5;2607.69;44101.62;5894.142;47184.6;2423.68;15834;470.728;12632.9;677.046;13147.4;1025.6;17674.4;948.388;16914.4;2023.43;19077.7;813.838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RL27A_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5146.07;6599.81;113998;131124;5040.26;130640;65048.9;73393.7;48495.1;86944.2;64861.4;124478.3;97179.7;239925;39512.2;160425;55166.5;237648;0;0;0;0;0;0;91593.7;195446.4;77677.6;353589.3;111227.8;219382;332769.5;365156.6;251889.8;430511;125252.5;438412;402035.86;224654.19;328856.36;843451.12;271419.06;652829;460069.5;775148.88;1956619.9;726323.2;1186203.8;708185.4;3747718.9;560517.84;4529760.6;491722.47;3570908.2;786583.37;6633765.8;262501.62;3167008.7;452792.1;4078490.7;734035.8;4861151.6;380462.59;3557030.9;270782.03;3986767;359232.03;10760764.9;458713.54;9878881;347525.55;10649142.9;832801.91;8035470.3;260179.233;4727095.7;507851.06;5699567.4;479856.21;3792843.9;164367.11;2148725.35;87680.95;3122421.8;224443.1;1459321.3;387147.28;3409152.8;437065.59;2659780.3;191076.49;754128.55;218613.61;861554.53;352703.09;508314.834;177483.024;637801.99;604972.05;688303.8;682839.23;370902.74;387335.847;489848.95;5302421.41;760456.708;1146721.878;415577.834;1709520.5
RMD3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5923.76;7497.37;0;6369.32;141183.1;142138.5;146796.3;102070.2;201108.5;250245.2;681985.85;509605.02;332923.75;458558.03;471840.18;484242.78;363368.12;337690.4;373324.11;400439.17;398733.17;66940.74;608000.21;712045.18;457216.18;707202.7;592733.13;705737.7;607713.35;671183.742;674819.567;789531.58;627987.35;795360.67;350930.3;371957.9;384170.1;524765.6;414338.1;550305.6;274624.95;184840.25;306849.37;242125.57;296181.88;246850.77;109974.99;43536.78;124320.78;69910.64;141244.2;76539.38;134071.3;38205.15;120566.57;55136.34;104591.98;43149.49;79951.64;13270.516;95712.49;15394.569;90388.88;18471.09;0;0;0;0;0;0;44744;2809.99;44118.3;4930.68;40292.6;5359.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2869.317;14467.37;3935.246;4273.845;3553.458;6462.35
T2FA_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4427.52;3917.38;7412.58;4141;4517.08;50019.5;0;0;0;0;0;0;107333.28;147965.39;18204.07;947315.1;15718.32;621724.4;131155.27;591201.98;35675.16;713340.2;59741.33;886736.88;18259.84;32879.936;178382.55;687334;25082.64;690623.2;13867.8;30851.1;17184.5;21295.5;23049.7;81011.7;119033.02;131416.02;71066.4;193024.22;105906;150293.94;132827;97342.4;129039.7;142712.1;143862.9;18139.46;53763.7;21310;34898;21953.9;42690.6;29813;151837.9;56533.87;199728.9;62465.5;190509.56;59342.87;38360.947;5358.294;41868.8;7753.002;41407.318;6369.91;110146.99;5924.941;126218.57;9545.106;127123.79;7413.108;355549.1;4137.734;365785.155;10422.943;401526.503;11269.282;348979.1;6377.839;350667.7;12093.845;308788.4;6541.225;667051.36;5738.221;864614.9;538.124;804836.596;5972.474;1448730.6;0;1297796.7;4966.489;1061537.4;3303.25;753659.86;4584.019;638093.72;10012.3;591730.73;7664.623;62035.621;2272.18;56754.33;2138.216;55992.957;1818.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UBP7_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9683.76;13806.6;193840.2;175064.3;7140.2;124041.1;2103146.7;2264908.1;1802091.6;1562244.7;2655242.5;3849643.7;5042555.4;3333118.056;2044979.23;3381728.299;3206592.202;3611042.914;1335092.7;1034100.2;1321957.9;1964850.8;1343770.1;191032.27;314888.79;268362.23;224476.87;355651.57;282167.71;362109.34;156136.01;90678.21;141854.6;146949.71;142898.15;130317.17;15684.4;9380.06;15522.2;16983.1;13765.1;13844.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATD_HUMAN;0;0;801.855;459.156;580.255;48663.8;7513.337;5104.346;4250.087;430317.9;19290.843;7295.526;163465.849;156488.022;125797.102;143097.533;268930.703;1161823.58;820183.301;544545.027;1160138.799;735455.985;978931.841;3285874.53;3100171.71;271668.817;338311.87;1667598.19;630298.818;3576961.99;7075921.8;461205.21;681710.34;3408118.8;651461.37;4996116.9;6625770.3;459829.87;496852.86;579935.37;494844.04;531598.71;81751.47;28959.933;1812650.78;1280893.285;56306.25;1399062.663;39508.23;23328.18;40346.343;24950.96;70622.054;65083.02;52074.9;25464.1;24522.8;44610.5;33892.9;29590.9;0;0;0;0;0;0;9693.89;9463.81;6981.47;11260.2;6990.66;11099.2;2297.29;1124.97;2412.76;3379.67;2063.7;2645.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CLUS_HUMAN;0;0;0;0;0;0;0;0;0;4098.85;0;0;0;0;0;0;0;0;39472.303;48544.28;71449.905;73895.24;56600.13;320306.62;173069.32;42294.536;42052.154;108981.18;37143.59;246785.6;710143.7;80265.32;90623.37;558598;72657.78;521393.7;1445384.6;288269.25;145184.44;221515.27;164905.181;223511.73;163587.3;78049.468;1917166.3;1653547.5;149359.812;1490061.7;419561.27;324465.81;402251.56;305525.74;536012.6;689379;947207.3;522971.94;505265.36;615076.79;663180.54;501787.7;306467.1;293401.4;313469.4;447449.1;324121.9;66133.32;235897.4;237354.9;188371.31;279645.3;242147.8;265343.5;357838.7;316904.15;446806.2;478182.4;388178.4;452577.6;253731.8;218542.89;258446.89;369117.21;285115;390476.71;71279.9;46709.28;79913.6;74096.8;89482.5;66521.95;0;0;0;0;0;0;37984.73;11809.81;35560.95;18692.37;32764.96;15342.02;6953.78;1978.6;8516.84;2175.66;7714.94;2796.37;0;0;0;0;0;0;6337.81;0;5631.52;0;5761.78;598.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13652.3;10126.1;13482.9;8983.63;13553.7;5407.56;0;0;0;0;0;0
CPSF5_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;1665.12;3171.95;1021.78;2029.35;2432.31;8071.22;0;0;0;0;0;0;0;0;0;0;0;0;39619;65845.6;68291.1;256633;112517;76567.4;57738;134540.4;17232.67;71294.83;14380.82;114682.7;51733.56;220119.69;421709.9;2289028;69300.07;1934377.4;454066.1;688449.1;320402.5;861205.4;636181.1;2032404;1224091.6;542046.47;451342.2;561435.49;721262.07;562102.62;1088033;274877.2;1030616.5;596681.1;1077830.3;65604.2;609974.2;128558.3;443848.9;208260.3;520615.8;154695.1;267741.4;32794.4;272428.1;66816.99;198676.6;58393.88;93333.51;10082.749;108856;25270.09;142598;19654.39;155739.1;11889.972;209490.2;14811.09;207363.1;16962.38;127667.1;1960.998;160211.9;5620.049;160413.8;3558.254;335123.95;6156.01;218920.29;7058.09;185728.39;5721.527;298523.8;4170.783;258621.5;4166.084;214452.2;3625.27;108237.18;1350.174;98677.62;2970.44;86134.14;4204.395;110119.4;2753.264;114573.35;5629.51;114375.54;1429.02;63133.6;499.968;56130.79;1000.09;58130.34;904.195;10605.7;0;11645.7;672.01;12885.7;0;4015.34;516.275;2758.734;0;3331.092;0;10579.7;3557.65;9685.495;2191.78;8699.54;791.24;3831.19;2693.94;4798.36;430.349;4082.97;682.498
MYL6_HUMAN;0;0;0;0;0;0;5805.05;5197.79;5841.45;48868.1;9444.66;5698.39;18965.3;31943.6;23543;38771.6;26035.8;150241;26573.84;23007.38;16032.47;30468.38;19461.33;62050.8;398499.39;206552.211;266591.73;209151.9;137360.71;542162.9;26769.6;9119.13;9337.1;28899.4;13038.9;29829.6;2250688.3;1907686.6;439219.91;1173952.89;362141.63;1326747.4;331068.3;280799.1;1596065.6;2812757;417354.2;1942856;3845637.9;2841258.2;3446813.1;2891406.2;5515649.3;8182325.4;1007602.1;386686.3;539100.6;607911.3;772640.6;582031.6;356618;197148.23;323873.9;309139.8;348523.3;58078.15;533536.4;406616.9;460420.1;501048.7;533129.1;437023.9;422067.38;248662.65;450848.67;355826.26;437058.62;350893.56;307738.9;226893.09;321806.5;298468.6;374820.5;294674.7;139205.34;81691.37;125758.77;104372.41;125666.63;108524.08;21504.44;12053.27;25223.18;12427.39;23004.44;18236.22;603698.898;301782.1;601752;313802.8;572023.797;327372.4;597357.99;986010.5;544711.3;192720.054;683877.87;187185.003;552897.61;272869.919;468504.77;692403.09;759467.54;695677.19;965166.3;263634.35;534916.88;604333.92;640589.34;337288.59;716527;214202.7;787077;235546.4;626614.3;443499.9;34551.7;3752.84;23355.4;5085.24;26392.3;1719.68;168520.731;144944.664;120448.23;103210.91;148753.47;78067.892;127784.12;78757.073;63812.187;62176.751;57319.48;44691.6;12365;19600.6;12526.1;5517.03;10463.4;4233.92
